SEASON,DATE,YEAR,MONTH,DAY,PLAYER,MATCH,TEAM,OPPONENT,EFF,PTS,FT_M,FT_A,FT_PCT,2FG_M,2FG_A,2FG_PCT,3FG_M,3FG_A,3FG_PCT,AST,STL,BLK,REB_TOT,REB_OFF,REB_DEF,TO,FLS
2024-25,2024-11-30,2024,11,30,Konstantinos Lutras,Saronics BC - South Rebels,South Rebels,Saronics BC,14,13,1,2,50.0,6,15,40.0,0,0,0.0,3,4,0,9,5,4,5,3
2024-25,2024-12-07,2024,12,7,Konstantinos Lutras,South Rebels - Nos,South Rebels,Nos Fathers,28,14,0,0,0.0,4,5,80.0,2,2,100.0,8,5,0,4,2,2,2,1
2024-25,2024-12-20,2024,12,20,Konstantinos Lutras,South Rebels - Ιασις,South Rebels,Iasis,32,22,2,3,66.67,10,15,66.67,0,0,0.0,5,2,0,12,6,6,3,2
2024-25,2025-01-09,2025,1,9,Konstantinos Lutras,Beertouozoi - South Rebels,South Rebels,Beertouozoi,24,16,0,0,0.0,8,11,72.73,0,1,0.0,5,3,0,5,1,4,1,3
2024-25,2025-01-16,2025,1,16,Konstantinos Lutras,Slow Motion - South Rebels,South Rebels,Slow Motion,15,6,0,2,0.0,3,4,75.0,0,1,0.0,4,0,0,11,3,8,2,3
2024-25,2025-01-21,2025,1,21,Konstantinos Lutras,South Rebels - Μ.Κ.Ο.,South Rebels,M.K.O.,32,16,3,4,75.0,5,9,55.56,1,1,100.0,3,1,2,16,5,11,1,3
2024-25,2025-02-06,2025,2,6,Konstantinos Lutras,South Rebels - Saronics BC,South Rebels,Saronics BC,11,10,6,13,46.15,2,5,40.0,0,1,0.0,2,4,0,7,5,2,1,2
2024-25,2025-02-10,2025,2,10,Konstantinos Lutras,Voula Vikings - South Rebels,South Rebels,Voula Vikings,9,14,6,11,54.55,4,9,44.44,0,1,0.0,2,4,0,6,1,5,6,4
2024-25,2025-02-22,2025,2,22,Konstantinos Lutras,South Rebels - Basketopateres,South Rebels,Basketopateres,8,4,0,0,0.0,2,7,28.57,0,1,0.0,0,1,0,9,3,6,0,0
2024-25,2025-03-28,2025,3,28,Konstantinos Lutras,South Rebels - Clicka BC,South Rebels,Clicka BC,13,10,2,3,66.67,4,6,66.67,0,3,0.0,2,3,1,9,1,8,6,2
2024-25,2025-03-31,2025,3,31,Konstantinos Lutras,South Rebels - El Maestro,South Rebels,El Maestro,2,6,2,4,50.0,2,13,15.38,0,2,0.0,2,0,0,10,4,6,1,1
2024-25,2025-04-12,2025,4,12,Konstantinos Lutras,Sharpshooters - South Rebels,South Rebels,Sharpshooters,11,6,0,1,0.0,3,10,30.0,0,0,0.0,1,1,2,12,3,9,3,2
2024-25,2025-04-23,2025,4,23,Konstantinos Lutras,Beertouozoi - South Rebels,South Rebels,Beertouozoi,21,11,1,2,50.0,5,10,50.0,0,1,0.0,2,3,1,12,5,7,1,3
2024-25,2025-05-06,2025,5,6,Konstantinos Lutras,South Rebels - Heart Brokers,South Rebels,Heart Brokers,18,11,1,4,25.0,5,10,50.0,0,1,0.0,2,2,1,14,6,8,3,3
2024-25,2025-05-17,2025,5,17,Konstantinos Lutras,South Rebels - Evriali Warriors,South Rebels,Evriali Warriors,14,7,1,2,50.0,3,6,50.0,0,0,0.0,3,1,0,11,4,7,4,4
2024-25,2025-05-26,2025,5,26,Konstantinos Lutras,South Rebels - 1Support,South Rebels,1Support,25,20,0,0,0.0,7,13,53.85,2,5,40.0,2,1,0,12,6,6,1,4
2024-25,2025-06-02,2025,6,2,Konstantinos Lutras,South Rebels - Voula Vikings,South Rebels,Voula Vikings,17,22,6,13,46.15,8,12,66.67,0,0,0.0,1,1,0,8,5,3,4,4
2024-25,2025-06-11,2025,6,11,Konstantinos Lutras,South Rebels - Voula Vikings,South Rebels,Voula Vikings,15,12,4,5,80.0,4,6,66.67,0,0,0.0,4,2,0,4,2,2,4,2
2024-25,2025-06-17,2025,6,17,Konstantinos Lutras,South Rebels - Voula Vikings,South Rebels,Voula Vikings,15,14,4,9,44.44,5,10,50.0,0,0,0.0,2,1,0,9,3,6,1,3
2024-25,2025-06-23,2025,6,23,Konstantinos Lutras,Evriali Warriors - South Rebels,South Rebels,Evriali Warriors,8,14,2,8,25.0,3,13,23.08,2,4,50.0,2,4,0,10,4,6,4,2
2024-25,2025-06-26,2025,6,26,Konstantinos Lutras,Μ.Κ.Ο. - South Rebels,South Rebels,M.K.O.,25,10,1,2,50.0,3,6,50.0,1,2,50.0,4,3,1,14,4,10,2,4
2025-26,2025-09-19,2025,9,19,Konstantinos Lutras,Αντετοκόπροι - South Rebels,South Rebels,Antetokoproi,20,15,3,4,75.0,6,12,50.0,0,2,0.0,0,2,0,14,4,10,2,2
2025-26,2025-09-22,2025,9,22,Konstantinos Lutras,South Rebels - Saronics BC,South Rebels,Saronics BC,15,12,2,4,50.0,5,5,100.0,0,1,0.0,3,1,0,7,3,4,5,4
2025-26,2025-09-29,2025,9,29,Konstantinos Lutras,1Support - South Rebels,South Rebels,1Support,17,15,1,2,50.0,7,14,50.0,0,2,0.0,2,1,1,9,5,4,1,3
2025-26,2025-10-07,2025,10,7,Konstantinos Lutras,South Rebels - Ανηθικοι Πιθηκοι,South Rebels,Anithikoi Pithikoi,4,8,0,0,0.0,4,10,40.0,0,3,0.0,3,1,0,3,0,3,2,0
2025-26,2025-10-16,2025,10,16,Konstantinos Lutras,Vouliagmeni Heat - South Rebels,South Rebels,Vouliagmeni Heat,3,7,1,2,50.0,3,11,27.27,0,0,0.0,2,1,0,7,3,4,5,2
2025-26,2025-11-29,2025,11,29,Konstantinos Lutras,Glyfathers - South Rebels,South Rebels,Glyfathers,23,14,0,0,0.0,7,10,70.0,0,0,0.0,3,2,0,9,3,6,2,1
2025-26,2025-12-03,2025,12,3,Konstantinos Lutras,Αεροδρομιακος - South Rebels,South Rebels,Aerodromiakos,22,25,6,10,60.0,8,14,57.14,1,3,33.33,2,2,0,8,4,4,3,1
2025-26,2025-12-14,2025,12,14,Konstantinos Lutras,South Rebels - Evriali Warriors,South Rebels,Evriali Warriors,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,1,0,0
2025-26,2025-12-17,2025,12,17,Konstantinos Lutras,Proteas Dads - South Rebels,South Rebels,Proteas Dads,14,9,0,3,0.0,3,8,37.5,1,2,50.0,3,3,1,8,4,4,1,2
2025-26,2026-01-07,2026,1,7,Konstantinos Lutras,South Rebels - Hoston Celtics,South Rebels,Hoston Celtics,15,7,1,2,50.0,3,5,60.0,0,1,0.0,2,1,0,10,3,7,1,4
2025-26,2026-01-12,2026,1,12,Konstantinos Lutras,South Rebels - Ανηθικοι Πιθηκοι,South Rebels,Anithikoi Pithikoi,17,10,2,3,66.67,4,8,50.0,0,1,0.0,1,1,0,13,1,12,2,2
2025-26,2026-01-22,2026,1,22,Konstantinos Lutras,Vouliagmeni Heat - South Rebels,South Rebels,Vouliagmeni Heat,7,4,0,2,0.0,2,4,50.0,0,1,0.0,0,1,1,7,1,6,1,3
2025-26,2026-02-03,2026,2,3,Konstantinos Lutras,South Rebels - El Maestro,South Rebels,El Maestro,10,10,0,0,0.0,5,8,62.5,0,2,0.0,0,0,0,10,5,5,5,4
2025-26,2026-02-14,2026,2,14,Konstantinos Lutras,South Rebels - Chicken Nuggets BC,South Rebels,Chicken Nuggets BC,35,20,2,3,66.67,9,10,90.0,0,1,0.0,5,5,0,8,4,4,0,1
2025-26,2026-02-28,2026,2,28,Konstantinos Lutras,South Rebels - Unleash the clowns,South Rebels,Unleash The Clowns,7,10,0,0,0.0,5,11,45.45,0,3,0.0,3,0,0,7,1,6,4,3
2024-25,2025-03-31,2025,3,31,Konstantinos Nanos,South Rebels - El Maestro,South Rebels,El Maestro,-2,6,0,0,0.0,3,10,30.0,0,4,0.0,1,3,0,3,2,1,4,2
2024-25,2025-04-12,2025,4,12,Konstantinos Nanos,Sharpshooters - South Rebels,South Rebels,Sharpshooters,9,8,0,3,0.0,4,10,40.0,0,0,0.0,3,1,0,10,3,7,4,5
2024-25,2025-04-23,2025,4,23,Konstantinos Nanos,Beertouozoi - South Rebels,South Rebels,Beertouozoi,-6,2,0,1,0.0,1,9,11.11,0,1,0.0,2,1,0,2,1,1,3,2
2024-25,2025-05-26,2025,5,26,Konstantinos Nanos,South Rebels - 1Support,South Rebels,1Support,10,11,2,2,100.0,3,8,37.5,1,1,100.0,1,0,0,5,1,4,2,4
2025-26,2025-09-19,2025,9,19,Konstantinos Nanos,Αντετοκόπροι - South Rebels,South Rebels,Antetokoproi,8,14,3,4,75.0,4,13,30.77,1,3,33.33,1,1,0,9,2,7,5,2
2025-26,2025-09-22,2025,9,22,Konstantinos Nanos,South Rebels - Saronics BC,South Rebels,Saronics BC,-2,6,2,4,50.0,2,8,25.0,0,4,0.0,0,2,0,6,4,2,4,2
2025-26,2025-09-29,2025,9,29,Konstantinos Nanos,1Support - South Rebels,South Rebels,1Support,-1,8,1,3,33.33,2,8,25.0,1,3,33.33,1,1,0,1,0,1,2,5
2025-26,2025-10-07,2025,10,7,Konstantinos Nanos,South Rebels - Ανηθικοι Πιθηκοι,South Rebels,Anithikoi Pithikoi,-2,2,0,0,0.0,1,5,20.0,0,3,0.0,2,1,0,3,1,2,3,0
2025-26,2025-10-16,2025,10,16,Konstantinos Nanos,Vouliagmeni Heat - South Rebels,South Rebels,Vouliagmeni Heat,-3,3,1,6,16.67,1,4,25.0,0,2,0.0,1,1,0,4,1,3,2,3
2025-26,2025-10-21,2025,10,21,Konstantinos Nanos,South Rebels - El Maestro,South Rebels,El Maestro,2,11,4,6,66.67,2,7,28.57,1,5,20.0,1,0,0,6,0,6,5,3
2025-26,2025-11-18,2025,11,18,Konstantinos Nanos,Clicka BC - South Rebels,South Rebels,Clicka BC,2,6,2,3,66.67,2,9,22.22,0,4,0.0,3,0,0,6,2,4,1,2
2025-26,2025-12-17,2025,12,17,Konstantinos Nanos,Proteas Dads - South Rebels,South Rebels,Proteas Dads,6,8,0,0,0.0,4,6,66.67,0,2,0.0,1,2,1,1,0,1,3,0
2025-26,2026-01-12,2026,1,12,Konstantinos Nanos,South Rebels - Ανηθικοι Πιθηκοι,South Rebels,Anithikoi Pithikoi,14,19,4,8,50.0,6,13,46.15,1,2,50.0,3,1,0,8,1,7,5,3
2025-26,2026-01-22,2026,1,22,Konstantinos Nanos,Vouliagmeni Heat - South Rebels,South Rebels,Vouliagmeni Heat,-2,3,1,2,50.0,1,10,10.0,0,1,0.0,3,0,2,5,1,4,4,1
2025-26,2026-02-03,2026,2,3,Konstantinos Nanos,South Rebels - El Maestro,South Rebels,El Maestro,9,7,3,4,75.0,2,10,20.0,0,0,0.0,2,0,0,11,0,11,2,3
2025-26,2025-11-15,2025,11,15,Kostantinos Manasis,South Rebels - Chicken Nuggets BC,South Rebels,Chicken Nuggets BC,8,5,0,0,0.0,1,4,25.0,1,2,50.0,2,2,0,5,3,2,2,2
2025-26,2025-11-18,2025,11,18,Kostantinos Manasis,Clicka BC - South Rebels,South Rebels,Clicka BC,-2,0,0,0,0.0,0,1,0.0,0,1,0.0,0,1,0,1,1,0,2,1
2025-26,2025-12-03,2025,12,3,Kostantinos Manasis,Αεροδρομιακος - South Rebels,South Rebels,Aerodromiakos,2,2,0,0,0.0,1,2,50.0,0,3,0.0,1,2,0,1,1,0,0,2
2025-26,2025-12-14,2025,12,14,Kostantinos Manasis,South Rebels - Evriali Warriors,South Rebels,Evriali Warriors,3,0,0,0,0.0,0,3,0.0,0,3,0.0,5,0,0,5,2,3,1,0
2025-26,2025-12-17,2025,12,17,Kostantinos Manasis,Proteas Dads - South Rebels,South Rebels,Proteas Dads,2,0,0,0,0.0,0,0,0.0,0,2,0.0,1,1,0,3,0,3,1,2
2025-26,2026-01-07,2026,1,7,Kostantinos Manasis,South Rebels - Hoston Celtics,South Rebels,Hoston Celtics,4,4,0,0,0.0,2,2,100.0,0,4,0.0,1,1,0,4,2,2,2,2
2025-26,2026-01-22,2026,1,22,Kostantinos Manasis,Vouliagmeni Heat - South Rebels,South Rebels,Vouliagmeni Heat,7,7,0,0,0.0,2,2,100.0,1,2,50.0,1,0,0,2,0,2,2,1
2025-26,2026-01-31,2026,1,31,Kostantinos Manasis,Glyfathers - South Rebels,South Rebels,Glyfathers,-1,5,0,0,0.0,1,4,25.0,1,5,20.0,2,0,0,1,0,1,2,1
2025-26,2026-02-28,2026,2,28,Kostantinos Manasis,South Rebels - Unleash the clowns,South Rebels,Unleash The Clowns,3,6,0,0,0.0,0,2,0.0,2,8,25.0,2,0,0,3,1,2,0,0
2025-26,2025-09-19,2025,9,19,Kostas Stampoulis,Αντετοκόπροι - South Rebels,South Rebels,Antetokoproi,3,0,0,0,0.0,0,3,0.0,0,0,0.0,0,0,1,5,2,3,0,3
2025-26,2025-09-22,2025,9,22,Kostas Stampoulis,South Rebels - Saronics BC,South Rebels,Saronics BC,5,0,0,0,0.0,0,3,0.0,0,0,0.0,1,1,2,5,0,5,1,4
2025-26,2025-10-07,2025,10,7,Kostas Stampoulis,South Rebels - Ανηθικοι Πιθηκοι,South Rebels,Anithikoi Pithikoi,1,0,0,0,0.0,0,3,0.0,0,0,0.0,0,1,0,3,2,1,0,1
2025-26,2025-12-17,2025,12,17,Kostas Stampoulis,Proteas Dads - South Rebels,South Rebels,Proteas Dads,7,10,1,3,33.33,3,4,75.0,1,7,14.29,5,3,0,4,0,4,6,4
2024-25,2024-11-05,2024,11,5,Michalis Maniatakis,Heart Brokers - South Rebels,South Rebels,Heart Brokers,0,2,2,4,50.0,0,3,0.0,0,6,0.0,2,1,0,7,0,7,1,1
2024-25,2024-11-22,2024,11,22,Michalis Maniatakis,El Maestro - South Rebels,South Rebels,El Maestro,1,3,0,0,0.0,0,2,0.0,1,2,50.0,2,0,0,2,1,1,3,3
2024-25,2024-11-30,2024,11,30,Michalis Maniatakis,Saronics BC - South Rebels,South Rebels,Saronics BC,11,4,0,0,0.0,2,4,50.0,0,2,0.0,4,3,1,6,3,3,3,1
2024-25,2024-12-04,2024,12,4,Michalis Maniatakis,South Rebels - Evriali Warriors,South Rebels,Evriali Warriors,9,7,2,2,100.0,1,1,100.0,1,5,20.0,2,1,0,6,1,5,3,1
2024-25,2024-12-20,2024,12,20,Michalis Maniatakis,South Rebels - Ιασις,South Rebels,Iasis,4,1,1,2,50.0,0,2,0.0,0,3,0.0,0,4,0,7,1,6,2,3
2024-25,2025-02-06,2025,2,6,Michalis Maniatakis,South Rebels - Saronics BC,South Rebels,Saronics BC,-1,0,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0,2,1,1,1,0
2024-25,2025-02-10,2025,2,10,Michalis Maniatakis,Voula Vikings - South Rebels,South Rebels,Voula Vikings,6,7,1,2,50.0,0,1,0.0,2,6,33.33,1,2,0,5,0,5,3,4
2024-25,2025-02-22,2025,2,22,Michalis Maniatakis,South Rebels - Basketopateres,South Rebels,Basketopateres,4,4,0,2,0.0,2,2,100.0,0,1,0.0,1,0,0,4,1,3,2,3
2024-25,2025-02-27,2025,2,27,Michalis Maniatakis,South Rebels - Μ.Κ.Ο.,South Rebels,M.K.O.,8,13,3,7,42.86,2,4,50.0,2,9,22.22,0,4,0,9,2,7,5,2
2024-25,2025-03-15,2025,3,15,Michalis Maniatakis,South Rebels - Slow Motion,South Rebels,Slow Motion,17,10,0,0,0.0,2,6,33.33,2,8,25.0,5,2,0,12,2,10,2,2
2024-25,2025-03-19,2025,3,19,Michalis Maniatakis,Basketopateres - South Rebels,South Rebels,Basketopateres,20,19,0,0,0.0,2,3,66.67,5,11,45.45,4,0,0,7,1,6,3,3
2025-26,2025-09-19,2025,9,19,Michalis Maniatakis,Αντετοκόπροι - South Rebels,South Rebels,Antetokoproi,6,2,2,2,100.0,0,3,0.0,0,1,0.0,4,1,0,3,1,2,0,0
2025-26,2025-10-07,2025,10,7,Michalis Maniatakis,South Rebels - Ανηθικοι Πιθηκοι,South Rebels,Anithikoi Pithikoi,2,2,0,0,0.0,1,2,50.0,0,3,0.0,1,1,0,4,0,4,2,3
2025-26,2025-11-18,2025,11,18,Michalis Maniatakis,Clicka BC - South Rebels,South Rebels,Clicka BC,0,3,0,2,0.0,0,1,0.0,1,6,16.67,1,2,0,2,0,2,0,2
2025-26,2025-09-19,2025,9,19,Nikolaos Fragkos,Αντετοκόπροι - South Rebels,South Rebels,Antetokoproi,17,7,1,2,50.0,3,5,60.0,0,0,0.0,3,2,0,8,4,4,0,3
2025-26,2025-09-22,2025,9,22,Nikolaos Fragkos,South Rebels - Saronics BC,South Rebels,Saronics BC,19,6,4,8,50.0,1,2,50.0,0,0,0.0,4,6,0,10,5,5,2,2
2025-26,2025-09-29,2025,9,29,Nikolaos Fragkos,1Support - South Rebels,South Rebels,1Support,17,8,0,5,0.0,4,6,66.67,0,1,0.0,0,3,0,14,6,8,0,3
2025-26,2025-10-07,2025,10,7,Nikolaos Fragkos,South Rebels - Ανηθικοι Πιθηκοι,South Rebels,Anithikoi Pithikoi,10,4,2,3,66.67,1,2,50.0,0,0,0.0,2,0,0,6,2,4,0,1
2025-26,2025-10-16,2025,10,16,Nikolaos Fragkos,Vouliagmeni Heat - South Rebels,South Rebels,Vouliagmeni Heat,3,1,1,2,50.0,0,1,0.0,0,0,0.0,0,2,0,4,1,3,2,3
2025-26,2025-11-18,2025,11,18,Nikolaos Fragkos,Clicka BC - South Rebels,South Rebels,Clicka BC,6,1,1,2,50.0,0,1,0.0,0,1,0.0,0,2,0,8,3,5,2,1
2025-26,2025-11-29,2025,11,29,Nikolaos Fragkos,Glyfathers - South Rebels,South Rebels,Glyfathers,5,8,0,3,0.0,4,6,66.67,0,0,0.0,0,1,0,4,2,2,3,1
2025-26,2025-12-03,2025,12,3,Nikolaos Fragkos,Αεροδρομιακος - South Rebels,South Rebels,Aerodromiakos,9,6,0,2,0.0,3,7,42.86,0,0,0.0,0,1,0,8,6,2,0,1
2025-26,2025-12-14,2025,12,14,Nikolaos Fragkos,South Rebels - Evriali Warriors,South Rebels,Evriali Warriors,15,8,0,0,0.0,4,6,66.67,0,1,0.0,0,3,0,8,5,3,1,3
2025-26,2025-12-17,2025,12,17,Nikolaos Fragkos,Proteas Dads - South Rebels,South Rebels,Proteas Dads,19,9,3,4,75.0,3,5,60.0,0,0,0.0,1,7,0,6,4,2,1,1
2025-26,2026-01-07,2026,1,7,Nikolaos Fragkos,South Rebels - Hoston Celtics,South Rebels,Hoston Celtics,17,10,0,0,0.0,5,10,50.0,0,0,0.0,2,1,0,11,6,5,2,4
2025-26,2026-01-12,2026,1,12,Nikolaos Fragkos,South Rebels - Ανηθικοι Πιθηκοι,South Rebels,Anithikoi Pithikoi,9,2,0,0,0.0,1,1,100.0,0,0,0.0,1,1,0,5,2,3,0,3
2025-26,2026-02-28,2026,2,28,Nikolaos Fragkos,South Rebels - Unleash the clowns,South Rebels,Unleash The Clowns,10,6,0,0,0.0,3,4,75.0,0,0,0.0,0,1,0,5,2,3,1,0
2024-25,2024-10-21,2024,10,21,Nikos Reppas,1Support - Evriali Warriors,South Rebels,1Support,14,17,2,4,50.0,0,0,0.0,5,8,62.5,1,2,0,1,0,1,2,0
2024-25,2024-11-14,2024,11,14,Nikos Reppas,Evriali Warriors - Basketopateres,South Rebels,Evriali Warriors,5,5,0,0,0.0,1,3,33.33,1,6,16.67,4,3,0,1,0,1,1,0
2024-25,2024-11-20,2024,11,20,Nikos Reppas,Evriali Warriors - Voula Vikings,South Rebels,Evriali Warriors,-6,2,0,1,0.0,1,1,100.0,0,5,0.0,0,0,0,1,0,1,3,1
2024-25,2024-11-30,2024,11,30,Nikos Reppas,Evriali Warriors - Slow Motion,South Rebels,Evriali Warriors,-1,3,0,2,0.0,0,2,0.0,1,3,33.33,0,0,0,2,1,1,0,1
2024-25,2024-12-12,2024,12,12,Nikos Reppas,Beertouozoi - Evriali Warriors,South Rebels,Beertouozoi,-3,0,0,0,0.0,0,2,0.0,0,1,0.0,2,0,0,2,0,2,4,2
2024-25,2025-01-14,2025,1,14,Nikos Reppas,Evriali Warriors - Heart Brokers,South Rebels,Evriali Warriors,1,3,0,0,0.0,0,1,0.0,1,3,33.33,0,0,0,1,0,1,0,1
2024-25,2025-01-20,2025,1,20,Nikos Reppas,Evriali Warriors - El Maestro,South Rebels,Evriali Warriors,5,9,1,3,33.33,1,2,50.0,2,6,33.33,2,0,0,3,0,3,2,0
2024-25,2025-02-08,2025,2,8,Nikos Reppas,Slow Motion - Evriali Warriors,South Rebels,Slow Motion,4,15,4,6,66.67,1,3,33.33,3,14,21.43,2,0,0,4,0,4,2,2
2024-25,2025-03-08,2025,3,8,Nikos Reppas,Evriali Warriors - Sharpshooters,South Rebels,Evriali Warriors,-1,5,0,0,0.0,1,3,33.33,1,4,25.0,0,0,0,1,1,0,2,0
2024-25,2025-04-22,2025,4,22,Nikos Reppas,Evriali Warriors - Heart Brokers,South Rebels,Evriali Warriors,0,7,1,2,50.0,0,4,0.0,2,10,20.0,0,0,0,6,0,6,0,3
2024-25,2025-06-26,2025,6,26,Nikos Reppas,El Maestro - Evriali Warriors,South Rebels,El Maestro,1,1,1,2,50.0,0,0,0.0,0,2,0.0,3,0,0,2,1,1,2,3
2025-26,2025-09-29,2025,9,29,Nikos Reppas,1Support - South Rebels,South Rebels,1Support,-4,0,0,0,0.0,0,3,0.0,0,6,0.0,3,0,0,6,0,6,4,2
2025-26,2025-10-07,2025,10,7,Nikos Reppas,South Rebels - Ανηθικοι Πιθηκοι,South Rebels,Anithikoi Pithikoi,-5,4,1,2,50.0,0,0,0.0,1,6,16.67,1,0,0,0,0,0,4,3
2025-26,2025-10-16,2025,10,16,Nikos Reppas,Vouliagmeni Heat - South Rebels,South Rebels,Vouliagmeni Heat,7,11,0,0,0.0,1,2,50.0,3,5,60.0,0,0,0,1,0,1,2,1
2025-26,2025-10-21,2025,10,21,Nikos Reppas,South Rebels - El Maestro,South Rebels,El Maestro,1,5,0,0,0.0,1,3,33.33,1,5,20.0,1,1,0,5,0,5,5,0
2025-26,2025-11-15,2025,11,15,Nikos Reppas,South Rebels - Chicken Nuggets BC,South Rebels,Chicken Nuggets BC,1,8,0,0,0.0,1,3,33.33,2,7,28.57,1,1,0,1,0,1,3,0
2025-26,2025-11-29,2025,11,29,Nikos Reppas,Glyfathers - South Rebels,South Rebels,Glyfathers,0,6,0,0,0.0,0,3,0.0,2,8,25.0,2,2,0,2,0,2,3,1
2025-26,2025-12-03,2025,12,3,Nikos Reppas,Αεροδρομιακος - South Rebels,South Rebels,Aerodromiakos,1,3,0,0,0.0,0,0,0.0,1,5,20.0,0,1,0,2,1,1,1,2
2025-26,2025-12-14,2025,12,14,Nikos Reppas,South Rebels - Evriali Warriors,South Rebels,Evriali Warriors,1,5,0,0,0.0,1,4,25.0,1,4,25.0,2,1,0,1,0,1,2,3
2025-26,2026-01-22,2026,1,22,Nikos Reppas,Vouliagmeni Heat - South Rebels,South Rebels,Vouliagmeni Heat,3,3,0,0,0.0,0,1,0.0,1,2,50.0,1,0,0,2,0,2,1,0
2025-26,2026-02-03,2026,2,3,Nikos Reppas,South Rebels - El Maestro,South Rebels,El Maestro,1,4,2,2,100.0,1,2,50.0,0,4,0.0,3,0,0,1,0,1,2,1
2025-26,2025-11-15,2025,11,15,Savvas Anagnostakis,South Rebels - Chicken Nuggets BC,South Rebels,Chicken Nuggets BC,3,6,1,2,50.0,1,4,25.0,1,11,9.09,5,0,1,6,0,6,1,3
2025-26,2025-11-18,2025,11,18,Savvas Anagnostakis,Clicka BC - South Rebels,South Rebels,Clicka BC,10,11,0,0,0.0,1,2,50.0,3,8,37.5,1,0,0,8,0,8,4,4
2025-26,2025-11-29,2025,11,29,Savvas Anagnostakis,Glyfathers - South Rebels,South Rebels,Glyfathers,1,6,0,0,0.0,0,2,0.0,2,7,28.57,2,1,0,3,1,2,4,3
2025-26,2025-12-03,2025,12,3,Savvas Anagnostakis,Αεροδρομιακος - South Rebels,South Rebels,Aerodromiakos,-1,3,0,0,0.0,0,2,0.0,1,10,10.0,2,5,0,3,0,3,3,4
2025-26,2025-12-14,2025,12,14,Savvas Anagnostakis,South Rebels - Evriali Warriors,South Rebels,Evriali Warriors,11,16,2,3,66.67,4,8,50.0,2,9,22.22,2,0,0,5,0,5,0,3
2025-26,2026-01-07,2026,1,7,Savvas Anagnostakis,South Rebels - Hoston Celtics,South Rebels,Hoston Celtics,0,6,0,0,0.0,0,3,0.0,2,5,40.0,1,3,0,0,0,0,4,3
2025-26,2026-01-12,2026,1,12,Savvas Anagnostakis,South Rebels - Ανηθικοι Πιθηκοι,South Rebels,Anithikoi Pithikoi,14,18,0,2,0.0,0,2,0.0,6,14,42.86,3,1,0,5,2,3,1,3
2025-26,2026-01-22,2026,1,22,Savvas Anagnostakis,Vouliagmeni Heat - South Rebels,South Rebels,Vouliagmeni Heat,0,6,0,0,0.0,0,3,0.0,2,8,25.0,1,3,1,3,1,2,5,3
2025-26,2026-01-31,2026,1,31,Savvas Anagnostakis,Glyfathers - South Rebels,South Rebels,Glyfathers,5,12,0,2,0.0,0,2,0.0,4,16,25.0,8,1,0,2,1,1,2,3
2025-26,2026-02-03,2026,2,3,Savvas Anagnostakis,South Rebels - El Maestro,South Rebels,El Maestro,4,6,0,0,0.0,0,2,0.0,2,8,25.0,2,1,0,8,1,7,5,5
2025-26,2026-02-14,2026,2,14,Savvas Anagnostakis,South Rebels - Chicken Nuggets BC,South Rebels,Chicken Nuggets BC,-4,3,0,0,0.0,0,3,0.0,1,8,12.5,1,0,0,5,0,5,3,0
2025-26,2026-02-28,2026,2,28,Savvas Anagnostakis,South Rebels - Unleash the clowns,South Rebels,Unleash The Clowns,0,4,0,0,0.0,2,3,66.67,0,8,0.0,2,0,0,3,0,3,0,2
2023-24,2023-10-05,2023,10,5,Sotirios-nikolaos Kostarellos,Itah Jazz - Beertouozoi,South Rebels,Itah Jazz,2,12,1,2,50.0,1,7,14.29,3,11,27.27,0,1,0,7,2,5,3,1
2023-24,2023-10-12,2023,10,12,Sotirios-nikolaos Kostarellos,Heart Brokers - Itah Jazz,South Rebels,Heart Brokers,2,9,0,2,0.0,3,9,33.33,1,4,25.0,3,3,0,4,2,2,6,1
2023-24,2023-11-02,2023,11,2,Sotirios-nikolaos Kostarellos,Voula Vikings - Itah Jazz,South Rebels,Voula Vikings,1,5,0,0,0.0,1,7,14.29,1,5,20.0,0,6,0,4,3,1,4,3
2023-24,2023-11-08,2023,11,8,Sotirios-nikolaos Kostarellos,Νos Fathers - Itah Jazz,South Rebels,Nos Fathers,-1,2,0,0,0.0,1,6,16.67,0,3,0.0,0,4,0,4,2,2,3,2
2023-24,2023-11-15,2023,11,15,Sotirios-nikolaos Kostarellos,Itah Jazz - Hoston Celtics,South Rebels,Itah Jazz,1,10,0,0,0.0,2,7,28.57,2,6,33.33,1,0,0,2,1,1,3,2
2023-24,2023-11-20,2023,11,20,Sotirios-nikolaos Kostarellos,Itah Jazz - Slow Motion,South Rebels,Itah Jazz,-2,10,0,0,0.0,5,11,45.45,0,10,0.0,2,1,0,3,1,2,2,1
2023-24,2023-11-30,2023,11,30,Sotirios-nikolaos Kostarellos,Βουλιαγμενοι - Itah Jazz,South Rebels,Vouliagmenoi,9,8,1,2,50.0,2,7,28.57,1,5,20.0,2,4,0,8,3,5,3,3
2023-24,2023-12-07,2023,12,7,Sotirios-nikolaos Kostarellos,Itah Jazz - Μ.Κ.Ο.,South Rebels,Itah Jazz,2,4,1,2,50.0,0,2,0.0,1,5,20.0,2,3,0,1,0,1,1,1
